21250000,20003764,24,354265557c2a4860,5712.7
21500000,20239068,24,3fec4b86a199b8a0,5849.7
21750000,20474092,24,f733ef48b5fa99da,5988.6
22000000,20709221,24,50237a45a0441391,6127.5
22250000,20944752,24,db025de8aff1365a,6270.0
22500000,21179708,24,d50e9e862f4c7fc5,6415.1
22750000,21415317,24,b8708cc3b0c19577,6561.2
23000000,21650711,24,e9d4f845ba246eb1,6711.5
23250000,21885808,25,00f1dc201ed33796,6862.7
23500000,22121062,25,b060366296e0414a,7018.2
23750000,22356344,25,195e220e57a08001,7173.5
24000000,22591538,25,5c3dc09c68f98070,7326.9
24250000,22826767,25,6af4cb803cecc2b9,7484.8
24500000,23062233,25,e1706fefb653e9e8,7642.8
24750000,23297449,25,75980c2a454d446d,7796.8
25000000,23532453,25,3bf7f7e5c7089074,7952.5
25250000,23767766,25,f5519f903c7c765e,8109.7
25500000,24003210,25,b7793ebb01aae66c,8268.6
25750000,24238602,25,ad4dd8cac828d7da,8428.5
26000000,24473937,25,4dc17b1f6f2ed92c,8590.8
26250000,24709090,25,77c33b94a1697af2,8755.6
26500000,24944424,25,44733575636f92b2,8928.4
26750000,25179903,25,8f73c59d33f75c37,9114.3
27000000,25415352,25,52e05b3594c1cddc,9295.9
27250000,25650559,25,60e0722868ca1efa,9478.2
27500000,25886310,25,530d2a59ef53965e,9660.0
27750000,26121414,25,9539db281b57549a,9852.8
28000000,26356719,25,c0442849d6134ec8,10049.8
28250000,26592008,25,91e917ad750e68cd,10246.0
28500000,26827306,25,27996fc504f974cd,10440.0
28750000,27062944,25,df0590d27e26731d,10622.3
29000000,27297824,25,592d3e1ffc306b1e,10806.4
29250000,27532700,25,6272ca2adc57f914,11000.4
29500000,27767801,25,cd4dda30a53e010f,11192.5
29750000,28003209,25,e45c4383bbd22043,11384.1
30000000,28238455,25,c8a4e5a39a791c4d,11575.3
30250000,28473637,25,8cb8bd03535883c1,11767.5
30500000,28709008,25,f4dce13d8ed25fe3,11960.9
30750000,28944239,25,e9958901a82682e5,12172.3
31000000,29179431,25,92d7ef76dd1da468,12388.4
31250000,29414905,25,bb9f040fc9fc5a33,12610.3
31500000,29650149,25,9f1900617dadc13b,12832.8
31750000,29885417,25,ef28dc512bd15f9a,13049.6
32000000,30120535,25,934d120d27e11230,13272.0
